file_name,evaluator,audio_quality,emotion_recognized
1614169892378.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,neutrality
1614169892378.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,neutrality
1614169892378.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,neutrality
1614169892378.wav,17ea78df118678aae60759562a0121a9581f79ebdfd3719f472b54f1f8783415,good,neutrality
1614169892378.wav,669017e1461557903e78eff1b6264313025627cf9fd2aa02236ddd221701523d,good,neutrality
1614112379336.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,disgust
1614112379336.wav,8221fa0fce218ef5470e8a2ef2d7af7380ec3ab36aacd32aa7b7d7bde4b292c0,good,surprise
1614112379336.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,sadness
1614112379336.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,disgust
1614112379336.wav,3f84cb9fb9c6880990e9075c0255693243166e665c8493e4f602796921b92e57,good,sadness
1614196418008.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,fear
1614196418008.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,fear
1614196418008.wav,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,good,fear
1614196418008.wav,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,good,fear
1614196418008.wav,43e07911caf6f3de5077fd2aa1c3bd004c3d410fb23b27a406fed3d255f76b2b,good,fear
1613930708372.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,surprise
1613930708372.wav,ecc127d87574ba32ae21f97dfc155ae3079f03349c120bf657f749c6667a1a7e,good,surprise
1613930708372.wav,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,good,anger
1613930708372.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,anger
1613930708372.wav,72934d3170320ab925324a3362293c6e1b662a0dde5c2a0cbef6163457c52cb0,good,surprise
1614273780636.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,surprise
1614273780636.wav,f42c68310d9e63fa3483d5cc55becaa81ba7e2e02df5bdd9d5b36c3bcdd44d4c,bad,neutrality
1614273780636.wav,3833b7fc8dd7ca8c8bf1e5aa0bbec1abf4b54f180220a10479fa3e76034f4581,good,surprise
1614273780636.wav,67988e3ee48f07596d89f4dc7277afe474db381e376b9bada5c8d076526fb78a,good,surprise
1614273780636.wav,5dc14a5278f221413a3b37e13f192f94e97b1ea95a83699147840d136f11ff24,bad,neutrality
1613825641388.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,anger
1613825641388.wav,4ce3845ef278aba9fe7b8aa05afc42609b2039c8d3cec38ee31988e01b6706b0,good,anger
1613825641388.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,anger
1613825641388.wav,8221fa0fce218ef5470e8a2ef2d7af7380ec3ab36aacd32aa7b7d7bde4b292c0,good,anger
1613825641388.wav,72934d3170320ab925324a3362293c6e1b662a0dde5c2a0cbef6163457c52cb0,good,anger
1613825688653.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,sadness
1613825688653.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,sadness
1613825688653.wav,bb251829a5044805b7f3c805ec87764f48153531a70bb5a2f121397d9b79c835,good,sadness
1613825688653.wav,e7be6c6f309a16f2315c92fe67d2620929e778f6a4c4dd5be1ff756550f6bd0b,good,sadness
1613825688653.wav,f5ccf0b5e0d742769820145e2a631dd46335c1b419860a208197e73c9b1205a3,good,sadness
1614017076959.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,joy
1614017076959.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,joy
1614017076959.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,joy
1614017076959.wav,d1e092b1599bd17e7ebc5fce1992ef799bd63113e5ef44a1281684eb1150b847,good,joy
1614017076959.wav,6bd6fffd27624969fe5a7a489586fc0f474aceee4adf8e7448568618c7aca30c,good,surprise
1614112268108.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,neutrality
1614112268108.wav,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,good,surprise
1614112268108.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,neutrality
1614112268108.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,neutrality
1614112268108.wav,dcad1bd30dfbae06f514a34b20b4b24ee7092014c11426f1557a7979bd4d128e,good,neutrality
1614121638026.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,anger
1614121638026.wav,ecc127d87574ba32ae21f97dfc155ae3079f03349c120bf657f749c6667a1a7e,good,anger
1614121638026.wav,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,good,anger
1614121638026.wav,d1a71e05d4558db1686c57931d10c489a82bb2bb1b7632b77a0d83e176c19e30,good,anger
1614121638026.wav,9541edca7002fe982189eb0f059ac7558f45636d80b2923347379d9c02ce4d7f,good,anger
1614272774206.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,neutrality
1614272774206.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,neutrality
1614272774206.wav,db74c940d447e877d119df613edd2700c4a84cd1cf08beb7cbc319bcfaeab97a,good,surprise
1614272774206.wav,67988e3ee48f07596d89f4dc7277afe474db381e376b9bada5c8d076526fb78a,bad,neutrality
1614272774206.wav,ca287dab6ff29d02098b0d53293bb3715d32228c56f10b8cd79a1f91d6e6e1d8,good,neutrality
1614171895872.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,neutrality
1614171895872.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,neutrality
1614171895872.wav,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,good,neutrality
1614171895872.wav,d48c6c588f9a21165dd21fbccc19588d42016c92529029d66b4acb57075366d1,good,neutrality
1614171895872.wav,b6e0669ca12b5fd46e4bda65fe33330293a3f4fd78859d52620eb8e21797de06,good,neutrality
1614196447828.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,disgust
1614196447828.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,sadness
1614196447828.wav,7da9f2113516c871e275194f8b2e7521f0c3fb77728ca939f7eed21cf22f3e9f,good,sadness
1614196447828.wav,db74c940d447e877d119df613edd2700c4a84cd1cf08beb7cbc319bcfaeab97a,bad,neutrality
1614196447828.wav,669017e1461557903e78eff1b6264313025627cf9fd2aa02236ddd221701523d,good,sadness
1614196507001.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,anger
1614196507001.wav,e73b79a0b10f8cdb6ac7dbe4c0a5e25776e1148784b86cf98f7d6719d472af69,good,anger
1614196507001.wav,f7e5ae42625c2cc172d6c75bd5c419558c1f72004bb15a00ea72367a7b5cd85f,good,anger
1614196507001.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,anger
1614196507001.wav,1a1f4f7350278c7ac97e1a56b70615df8d6c30137d087dadcd8d17a47762551b,good,anger
1613930493951.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,disgust
1613930493951.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,disgust
1613930493951.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,surprise
1613930493951.wav,d1a71e05d4558db1686c57931d10c489a82bb2bb1b7632b77a0d83e176c19e30,good,disgust
1613930493951.wav,9541edca7002fe982189eb0f059ac7558f45636d80b2923347379d9c02ce4d7f,good,disgust
1613930570390.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,surprise
1613930570390.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,anger
1613930570390.wav,5aacedf2053e29716fea902c5cd89fcd19b39397ccb98bac0658d670e0a2d530,good,disgust
1613930570390.wav,cddad8f3595a1c08af1cf4192f192b01dae6f40069a072f2515181e1fda80345,good,surprise
1613930570390.wav,c1a09749d74ead248cd7e4f0c6b1850a5b82b22b23551d24b46896d3840a9213,good,surprise
1613930661858.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,surprise
1613930661858.wav,4ce3845ef278aba9fe7b8aa05afc42609b2039c8d3cec38ee31988e01b6706b0,good,surprise
1613930661858.wav,c46f18dc0155ab326b2ed862091b68e5b7bb65a1ce1b4be8e5c364ca6445e297,good,joy
1613930661858.wav,7da9f2113516c871e275194f8b2e7521f0c3fb77728ca939f7eed21cf22f3e9f,good,joy
1613930661858.wav,1c560b85cda168bc1f41d516a293e4faebaeabb16baca48a4cb3238f88bf7593,good,joy
1613930689091.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,disgust
1613930689091.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,disgust
1613930689091.wav,c46f18dc0155ab326b2ed862091b68e5b7bb65a1ce1b4be8e5c364ca6445e297,good,joy
1613930689091.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,disgust
1613930689091.wav,dcad1bd30dfbae06f514a34b20b4b24ee7092014c11426f1557a7979bd4d128e,good,fear
1613930729491.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,fear
1613930729491.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,disgust
1613930729491.wav,1ebac83d19f7e435f86fd8d17dea1818f0ed6706fa38a898cea20bbbd61430f7,good,surprise
1613930729491.wav,4da71f648c16cc2fe5c157ddca535496556affbe4be744bfb59017af4c690b4a,good,sadness
1613930729491.wav,79981b55db9e7cb283b3805d774b0a55d932aa072742b59051196630d45bb2f0,good,fear
1614122383613.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,neutrality
1614122383613.wav,4ce3845ef278aba9fe7b8aa05afc42609b2039c8d3cec38ee31988e01b6706b0,good,neutrality
1614122383613.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,neutrality
1614122383613.wav,8f5dbc0580ef0e20148964afa2e0506eb37a7e8e080d997f1e0012295b551d79,good,neutrality
1614122383613.wav,073f4407e1c072ce2f793b3994691ddef81b1f31090225bf71aa144a76df99ba,good,sadness
1614172252432.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,anger
1614172252432.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,fear
1614172252432.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,fear
1614172252432.wav,d1e092b1599bd17e7ebc5fce1992ef799bd63113e5ef44a1281684eb1150b847,good,fear
1614172252432.wav,725cfe8d8baf7d7eeed7bfe1cf004fb87f4b15638f9aa0e7f7889b7cd0e464d4,good,fear
1614242156517.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,neutrality
1614242156517.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,neutrality
1614242156517.wav,17ea78df118678aae60759562a0121a9581f79ebdfd3719f472b54f1f8783415,good,sadness
1614242156517.wav,7586bf4da0b4a25e8783ef108cf2270b4447888ba7aedb6050f0436b3c3d0153,good,surprise
1614242156517.wav,43e07911caf6f3de5077fd2aa1c3bd004c3d410fb23b27a406fed3d255f76b2b,good,neutrality
1613825632528.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,surprise
1613825632528.wav,f7e5ae42625c2cc172d6c75bd5c419558c1f72004bb15a00ea72367a7b5cd85f,good,surprise
1613825632528.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,anger
1613825632528.wav,17ea78df118678aae60759562a0121a9581f79ebdfd3719f472b54f1f8783415,good,surprise
1613825632528.wav,0e42317a84ce879b55f7523a8297d4fe2acf1f6657c6e7574d8254736f15eca6,good,surprise
1613825676938.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,neutrality
1613825676938.wav,e046ce2e818ba26c54d7626098f92dd8bc540b8a60b4746f7f15da8800f0802c,good,sadness
1613825676938.wav,65e82fb525a08de54935534a2da2ff0c464eec8a0d4d8d5abc1e5fcf6ea37408,good,neutrality
1613825676938.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,neutrality
1613825676938.wav,c4cce99958f308cfe51551e21476c906c5ab96203dd391583b7021e820625c91,good,neutrality
1614205780789.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,fear
1614205780789.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,fear
1614205780789.wav,855306f6847960c28d6a8784be07d2018ebc865f61661c420402406dc61c2ebb,good,sadness
1614205780789.wav,721999672f03293d3189a9ebadd252599c24847cd00edffa3d84482d3046f405,good,fear
1614205780789.wav,617e865b0a149f5dca79180460a7e50f0150799d7dcbe0fca8a9e9cfdf955f16,good,fear
1614251417932.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,neutrality
1614251417932.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,neutrality
1614251417932.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,bad,neutrality
1614251417932.wav,33859019a460eef35926d51b90e95adc6e3599dc19d4f588d91a53764127c63a,good,neutrality
1614251417932.wav,77f9508cc426d924c4dcbe19990c51c9e567f3fa9eb3c61ec7718e331a91486d,good,joy
1614190646296.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,anger
1614190646296.wav,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,good,anger
1614190646296.wav,77f9508cc426d924c4dcbe19990c51c9e567f3fa9eb3c61ec7718e331a91486d,good,anger
1614190646296.wav,c1a09749d74ead248cd7e4f0c6b1850a5b82b22b23551d24b46896d3840a9213,good,anger
1614190646296.wav,cddad8f3595a1c08af1cf4192f192b01dae6f40069a072f2515181e1fda80345,good,anger
1614111989581.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,anger
1614111989581.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,surprise
1614111989581.wav,7586bf4da0b4a25e8783ef108cf2270b4447888ba7aedb6050f0436b3c3d0153,good,surprise
1614111989581.wav,77f9508cc426d924c4dcbe19990c51c9e567f3fa9eb3c61ec7718e331a91486d,good,fear
1614111989581.wav,eda79a50e579377f55c1e8b5222a65d370070d888e8686557eca6e4d7874e7e3,good,neutrality
1614241773741.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,anger
1614241773741.wav,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,good,anger
1614241773741.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,disgust
1614241773741.wav,bb251829a5044805b7f3c805ec87764f48153531a70bb5a2f121397d9b79c835,bad,neutrality
1614241773741.wav,f42c68310d9e63fa3483d5cc55becaa81ba7e2e02df5bdd9d5b36c3bcdd44d4c,bad,neutrality
1614119959612.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,fear
1614119959612.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,fear
1614119959612.wav,f7e5ae42625c2cc172d6c75bd5c419558c1f72004bb15a00ea72367a7b5cd85f,good,neutrality
1614119959612.wav,e7be6c6f309a16f2315c92fe67d2620929e778f6a4c4dd5be1ff756550f6bd0b,good,disgust
1614119959612.wav,730d7730905b01b930ede7d0aaeef6649985bf1c696a5619241989313c320fa8,good,joy
1614016691449.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,fear
1614016691449.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,fear
1614016691449.wav,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,good,fear
1614016691449.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,fear
1614016691449.wav,0da14b0893184d48c2ad69e9fa5bf0ab6a3ef7a2fac3ec0e61fbb3d463c82618,good,fear
1614016738078.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,surprise
1614016738078.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,anger
1614016738078.wav,63ffeae9d08baa7e6c605ab0862f6fe438d89cd941dc297d7cb2de9f2292c825,good,surprise
1614016738078.wav,4ed702856b8dcd525ded5c069f977163a5f22818def4df7e193ab050bb099036,good,anger
1614016738078.wav,9daf9174139f1f6fc02d4bc54949b89485f69fb959f6f8fe13425e83f70a25d8,good,surprise
1614112180580.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,sadness
1614112180580.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,sadness
1614112180580.wav,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,good,sadness
1614112180580.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,disgust
1614112180580.wav,dd675eac478f45bc6dc0e92417072726cc8b420b7b091d40bfb17104ecec6db1,good,disgust
1614112225898.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,neutrality
1614112225898.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,neutrality
1614112225898.wav,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,good,neutrality
1614112225898.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,neutrality
1614112225898.wav,0da14b0893184d48c2ad69e9fa5bf0ab6a3ef7a2fac3ec0e61fbb3d463c82618,good,neutrality
1614112285168.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,sadness
1614112285168.wav,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,good,sadness
1614112285168.wav,5d4dab6493ab8a0606100a6c025436ed0990524364c3d2636796915c34b1c60c,bad,neutrality
1614112285168.wav,63ffeae9d08baa7e6c605ab0862f6fe438d89cd941dc297d7cb2de9f2292c825,bad,neutrality
1614112285168.wav,ec7d56a01607001e6401366417c5e2eb00ffa0df17ca1a9a831e0b32c8f11bf7,good,disgust
1614112302830.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,disgust
1614112302830.wav,c46f18dc0155ab326b2ed862091b68e5b7bb65a1ce1b4be8e5c364ca6445e297,good,sadness
1614112302830.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,disgust
1614112302830.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,fear
1614112302830.wav,527df178656bc694b341866a23c092b554b0f1fd95e2755f48967b7c4d2f5ef7,good,sadness
1614272803103.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,joy
1614272803103.wav,bf7b0ead279760f89777a5c87858171765a95d66f0265006b9e992a2154401e9,good,joy
1614272803103.wav,e7be6c6f309a16f2315c92fe67d2620929e778f6a4c4dd5be1ff756550f6bd0b,good,joy
1614272803103.wav,4ed702856b8dcd525ded5c069f977163a5f22818def4df7e193ab050bb099036,good,neutrality
1614272803103.wav,617e865b0a149f5dca79180460a7e50f0150799d7dcbe0fca8a9e9cfdf955f16,good,joy
1614272864077.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,fear
1614272864077.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,fear
1614272864077.wav,51dc35b1b8aa6a1a57d8897115b169b0f4723cb401f6ff6a72f8227373588fa6,good,fear
1614272864077.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,anger
1614272864077.wav,730d7730905b01b930ede7d0aaeef6649985bf1c696a5619241989313c320fa8,good,surprise
1613825520951.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,sadness
1613825520951.wav,17b2d0b13f95cd3dfb742663c79038802d0a7f3de7502e145fd88aaef5504eb0,good,sadness
1613825520951.wav,bb251829a5044805b7f3c805ec87764f48153531a70bb5a2f121397d9b79c835,good,sadness
1613825520951.wav,7586bf4da0b4a25e8783ef108cf2270b4447888ba7aedb6050f0436b3c3d0153,good,anger
1613825520951.wav,201294687adac1a159241439c3f8179de79daf7c555b2ff88fa3fa3f93acfa81,good,neutrality
1614112344741.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,surprise
1614112344741.wav,f7e5ae42625c2cc172d6c75bd5c419558c1f72004bb15a00ea72367a7b5cd85f,bad,neutrality
1614112344741.wav,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,good,fear
1614112344741.wav,51dc35b1b8aa6a1a57d8897115b169b0f4723cb401f6ff6a72f8227373588fa6,good,surprise
1614112344741.wav,b221aaddb68afa0c6af54ec9cf604646b3fa65b2c11f519ad4c92c888217229c,good,surprise
1614122332696.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,surprise
1614122332696.wav,4ce3845ef278aba9fe7b8aa05afc42609b2039c8d3cec38ee31988e01b6706b0,good,sadness
1614122332696.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,surprise
1614122332696.wav,689c0287e3d7508c0810fb608a5b1c4639894e1a385e9c204ab6deff849a7a1e,good,surprise
1614122332696.wav,f00ecd22250706ac58a528eec23d6f60393306dcc7829d8219f21e0a98b11331,good,surprise
1614171913619.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,joy
1614171913619.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,disgust
1614171913619.wav,db74c940d447e877d119df613edd2700c4a84cd1cf08beb7cbc319bcfaeab97a,good,neutrality
1614171913619.wav,63ffeae9d08baa7e6c605ab0862f6fe438d89cd941dc297d7cb2de9f2292c825,good,disgust
1614171913619.wav,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,good,sadness
1614196428332.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,disgust
1614196428332.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,disgust
1614196428332.wav,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,good,sadness
1614196428332.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,disgust
1614196428332.wav,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,good,sadness
1614196473707.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,surprise
1614196473707.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,disgust
1614196473707.wav,d48c6c588f9a21165dd21fbccc19588d42016c92529029d66b4acb57075366d1,good,surprise
1614196473707.wav,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,good,surprise
1614196473707.wav,1f0ca711df81520887afe0dca099652a249e7eda60348be7327d432b02298652,good,surprise
1614196499838.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,surprise
1614196499838.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,surprise
1614196499838.wav,a32a903221f92d7be16c3dcbfa65e1dd8e7bb2fa4418564c65d01f7956de92bc,good,surprise
1614196499838.wav,4ed702856b8dcd525ded5c069f977163a5f22818def4df7e193ab050bb099036,good,surprise
1614196499838.wav,b6e0669ca12b5fd46e4bda65fe33330293a3f4fd78859d52620eb8e21797de06,good,anger
1613930531414.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,joy
1613930531414.wav,db74c940d447e877d119df613edd2700c4a84cd1cf08beb7cbc319bcfaeab97a,good,anger
1613930531414.wav,d9d3906ff4a722e0884907f35af7dcc002df76f156c9c58f2749167523af7b9d,good,joy
1613930531414.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,joy
1613930531414.wav,e425df4886ff6a01c6bd2d139e9f441e76874f2fa6e2ed6d806dc1c622f2fb10,good,anger
1613930651046.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,fear
1613930651046.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,fear
1613930651046.wav,689c0287e3d7508c0810fb608a5b1c4639894e1a385e9c204ab6deff849a7a1e,good,fear
1613930651046.wav,cddad8f3595a1c08af1cf4192f192b01dae6f40069a072f2515181e1fda80345,good,fear
1613930651046.wav,dd2d1f0c559c0c2a7d4726787b64755b048c74f6527121f00f26d9fa57317277,good,fear
1613825769855.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,joy
1613825769855.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,joy
1613825769855.wav,dd2d1f0c559c0c2a7d4726787b64755b048c74f6527121f00f26d9fa57317277,good,joy
1613825769855.wav,4ed702856b8dcd525ded5c069f977163a5f22818def4df7e193ab050bb099036,good,joy
1613825769855.wav,af37d1fe47d4c216b7c0f427b0be59eb59eaeafb86835dc066f2c55864ee605f,good,joy
1613991938283.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,good,anger
1613991938283.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,good,anger
1613991938283.wav,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,good,anger
